,Unnamed: 0,date,name,team,opposition,venue,batting_innings,innings_played,previous_average,previous_strike_rate,previous_centuries,previous_fifties,previous_zeros,runs,balls,not_out,previous_thirties,home
5958,5958,2015-01-11,66,7,6,5,,30,19.46428571428572,114.2517411853712,0,3,1,17,,False,2,0
5959,5959,2015-01-11,63,7,6,5,,41,33.48648648648648,100.9309624641658,1,11,2,90,,False,5,0
5960,5960,2015-01-11,132,7,6,5,,34,28.96551724137931,103.7850876607994,0,7,0,60,,False,2,0
5961,5961,2015-01-11,263,7,6,5,,35,22.07142857142857,127.2236399127155,0,2,1,7,,False,4,0
5962,5962,2015-01-11,448,7,6,5,,22,12.42857142857143,88.64415256460713,0,0,6,14,,False,0,0
5963,5963,2015-01-11,69,7,6,5,,45,27.81818181818182,103.0594951379194,0,3,5,10,,False,8,0
5964,5964,2015-01-11,133,7,6,5,,42,16.36666666666667,132.8680807987531,0,0,2,20,,True,5,0
5965,5965,2015-01-11,70,7,6,5,,30,16.28571428571428,110.1261451349171,0,1,2,7,,True,3,0
5966,5966,2015-07-01,496,14,20,74,,16,28.93333333333333,100.3525704485251,0,3,1,76,,True,2,1
5967,5967,2015-07-01,696,14,20,74,,0,0.0,0.0,0,0,0,4,,False,0,1
5968,5968,2015-07-01,616,14,20,74,,11,14.0,75.21811521811523,0,0,2,66,,False,1,1
5969,5969,2015-07-01,498,14,20,74,,19,26.35714285714286,85.76847106934056,0,2,3,12,,False,2,1
5970,5970,2015-07-01,289,14,20,74,,16,11.18181818181818,90.31498015873017,0,0,1,1,,False,0,1
5971,5971,2015-07-01,658,20,14,74,,4,25.0,146.7497567711766,0,0,0,12,,False,1,0
5972,5972,2015-07-01,661,20,14,74,,4,2.0,32.73809523809523,0,0,1,2,,False,0,0
5973,5973,2015-07-01,656,20,14,74,,4,25.0,82.81590413943354,0,1,0,6,,False,0,0
5974,5974,2015-07-01,659,20,14,74,,4,39.66666666666666,87.4129288739089,0,0,0,2,,False,3,0
5975,5975,2015-07-01,682,20,14,74,,1,0.0,0.0,0,0,1,2,,False,0,0
5976,5976,2015-07-01,697,20,14,74,,0,0.0,0.0,0,0,0,0,,False,0,0
5977,5977,2015-07-01,660,20,14,74,,4,38.33333333333334,128.0224116161616,0,0,0,18,,False,2,0
5978,5978,2015-07-01,681,20,14,74,,1,18.0,200.0,0,0,0,0,,False,0,0
5979,5979,2015-07-01,683,20,14,74,,1,3.0,100.0,0,0,0,14,,False,0,0
5980,5980,2015-07-01,698,20,14,74,,0,0.0,0.0,0,0,0,4,,False,0,0
5981,5981,2015-07-01,684,20,14,74,,1,0.0,100.0,0,0,0,2,,True,0,0
5982,5982,2015-04-24,678,2,10,48,,2,72.5,166.031746031746,0,2,0,37,,False,0,0
5983,5983,2015-04-24,312,2,10,48,,28,28.42307692307692,98.44870005013225,1,4,2,17,,False,5,0
5984,5984,2015-04-24,13,2,10,48,,68,19.71428571428572,133.2401404207987,0,4,6,12,,False,6,0
5985,5985,2015-04-24,592,2,10,48,,1,1.0,25.0,0,0,0,30,,True,0,0
5986,5986,2015-04-24,11,2,10,48,,56,24.84615384615385,101.5322206973537,0,7,5,26,,False,10,0
5987,5987,2015-04-24,204,2,10,48,,14,10.75,112.1650968079539,0,0,2,8,,False,1,0
5988,5988,2015-04-24,123,10,2,48,,33,23.59259259259259,90.414990007038,0,3,2,14,,False,5,1
5989,5989,2015-04-24,144,10,2,48,,31,23.48275862068965,103.3316891272564,0,4,4,57,,True,5,1
5990,5990,2015-04-24,143,10,2,48,,28,24.21052631578947,101.6217076075281,0,1,1,19,,False,4,1
5991,5991,2015-04-24,639,10,2,48,,4,16.66666666666667,62.15090090090089,0,0,0,51,,True,0,1
5992,5992,2014-12-04,235,4,2,28,,45,31.82051282051282,101.4345148122121,1,5,2,32,,False,11,0
5993,5993,2014-12-04,491,4,2,28,,17,34.0,128.7583744590665,0,1,0,0,,False,3,0
5994,5994,2014-12-04,605,4,2,28,,2,44.5,157.4048913043478,0,1,0,1,,False,1,0
5995,5995,2014-12-04,36,4,2,28,,55,24.10869565217391,104.5567473020415,0,5,4,4,,False,7,0
5996,5996,2014-12-04,558,4,2,28,,9,13.85714285714286,124.8910675381264,0,0,1,48,,False,0,0
5997,5997,2014-12-04,257,4,2,28,,9,33.16666666666666,132.3542673107891,0,1,1,33,,False,3,0
5998,5998,2014-12-04,559,4,2,28,,7,12.2,123.0272108843537,0,0,1,6,,False,0,0
5999,5999,2014-12-04,217,4,2,28,,31,12.27272727272727,84.83339429858954,0,0,3,1,,True,1,0
6000,6000,2014-12-04,430,4,2,28,,1,0.0,42.85714285714285,0,0,0,2,,True,0,0
6001,6001,2014-12-04,390,2,4,28,,2,8.0,87.5,0,0,0,76,,True,0,0
6002,6002,2014-12-04,513,2,4,28,,3,15.66666666666667,85.9239610963749,0,0,0,20,,False,0,0
6003,6003,2014-12-04,11,2,4,28,,57,24.86792452830189,102.2850667280044,0,7,5,2,,True,10,0
6004,6004,2014-12-04,592,2,4,28,,2,31.0,75.0,0,0,0,11,,False,1,0
6005,6005,2014-12-04,336,2,4,28,,55,28.52272727272727,103.0977178987668,0,6,7,27,,True,11,0
6006,6006,2015-01-09,693,6,7,7,,1,42.0,127.2727272727273,0,0,0,12,,False,1,1
6007,6007,2015-01-09,227,6,7,7,,4,62.0,119.4780877603296,1,1,0,17,,False,0,1
6008,6008,2015-01-09,538,6,7,7,,21,39.52941176470588,119.7096603930789,1,5,0,38,,False,2,1
6009,6009,2015-01-09,694,6,7,7,,2,7.5,83.33333333333334,0,0,1,51,,True,0,1
6010,6010,2015-01-09,420,6,7,7,,23,28.875,126.2256815277074,0,0,0,24,,False,5,1
6011,6011,2015-01-09,522,6,7,7,,9,24.4,119.2089392089392,0,0,1,18,,True,1,1
6012,6012,2015-01-09,66,7,6,7,,31,19.37931034482759,116.6593911112911,0,3,1,20,,False,2,0
6013,6013,2015-01-09,63,7,6,7,,42,34.97368421052632,103.397974180387,1,12,2,77,,False,5,0
6014,6014,2015-01-09,132,7,6,7,,35,30.0,105.000984110909,0,8,0,41,,False,2,0
6015,6015,2015-01-09,69,7,6,7,,46,27.29411764705882,105.1668974175298,0,3,5,8,,False,8,0
6016,6016,2015-01-09,263,7,6,7,,36,21.55172413793104,126.9303906558808,0,2,1,8,,True,4,0
6017,6017,2015-01-09,448,7,6,7,,23,12.53333333333333,94.93498651107348,0,0,6,6,,False,0,0
6018,6018,2015-01-09,70,7,6,7,,31,16.61904761904762,111.0898178725004,0,1,2,2,,False,3,0
6019,6019,2014-11-09,563,6,3,50,,16,27.92307692307692,99.8050489742045,0,0,1,48,,False,5,0
6020,6020,2014-11-09,693,6,3,50,,2,27.0,113.6363636363636,0,0,0,49,,False,1,0
6021,6021,2014-11-09,694,6,3,50,,3,33.0,96.03174603174602,0,1,1,4,,False,0,0
6022,6022,2014-11-09,420,6,3,50,,24,28.58823529411765,125.7281828926243,0,0,0,34,,True,5,0
6023,6023,2014-11-09,522,6,3,50,,10,28.0,122.2880452880453,0,0,1,1,,False,1,0
6024,6024,2014-11-09,147,6,3,50,,50,38.54285714285714,111.702838329223,0,7,6,2,,False,15,0
6025,6025,2014-11-09,599,6,3,50,,4,18.5,165.2573529411765,0,0,0,0,,False,0,0
6026,6026,2014-11-09,89,6,3,50,,11,15.0,87.47310194678616,0,0,1,4,,True,2,0
6027,6027,2014-11-09,699,3,6,50,,0,0.0,0.0,0,0,0,14,,False,0,1
6028,6028,2014-11-09,431,3,6,50,,18,44.0,124.5884541295169,1,5,0,33,,False,3,1
6029,6029,2014-11-09,59,3,6,50,,43,27.53846153846154,113.4882903014384,0,10,3,5,,False,7,1
6030,6030,2014-11-09,611,3,6,50,,1,34.0,212.5,0,0,0,4,,False,1,1
6031,6031,2014-11-09,541,3,6,50,,17,20.2,134.8077657636481,0,1,0,23,,False,1,1
6032,6032,2014-11-09,178,3,6,50,,41,32.78571428571428,111.4004794342801,0,5,4,41,,True,7,1
6033,6033,2014-11-09,570,3,6,50,,5,13.33333333333333,131.9607843137255,0,0,0,9,,False,0,1
6034,6034,2014-11-09,542,3,6,50,,5,5.5,89.00000000000001,0,0,1,3,,False,0,1
6035,6035,2014-11-09,700,3,6,50,,0,0.0,0.0,0,0,0,5,,False,0,1
6036,6036,2014-11-09,701,3,6,50,,0,0.0,0.0,0,0,0,1,,True,0,1
6037,6037,2015-07-05,88,6,10,48,,53,22.88636363636364,106.2952116834854,0,5,4,2,,False,6,0
6038,6038,2015-07-05,563,6,10,48,,17,29.35714285714286,104.0181973538731,0,0,1,12,,False,6,0
6039,6039,2015-07-05,538,6,10,48,,22,39.44444444444444,122.4934204185017,1,5,0,79,,True,3,0
6040,6040,2015-07-05,147,6,10,48,,51,37.52777777777778,110.2969003227676,0,7,6,18,,False,15,0
6041,6041,2015-07-05,420,6,10,48,,25,30.58823529411765,125.9298248076886,0,0,0,1,,False,6,0
6042,6042,2015-07-05,694,6,10,48,,4,23.33333333333333,97.02380952380952,0,1,1,31,,True,0,0
6043,6043,2015-07-05,123,10,6,48,,34,23.25,91.87337265388982,0,3,2,5,,False,5,1
6044,6044,2015-07-05,702,10,6,48,,0,0.0,0.0,0,0,0,7,,False,0,1
6045,6045,2015-07-05,144,10,6,48,,32,25.44827586206896,104.4470860371516,0,5,4,26,,False,5,1
6046,6046,2015-07-05,143,10,6,48,,29,23.95,102.4853268854294,0,1,1,17,,False,4,1
6047,6047,2015-07-05,639,10,6,48,,5,33.66666666666666,80.62981162981161,0,1,0,4,,False,0,1
6048,6048,2015-07-05,475,10,6,48,,15,25.90909090909091,110.1179094039775,0,1,0,1,,False,1,1
6049,6049,2015-07-05,703,10,6,48,,0,0.0,0.0,0,0,0,22,,False,0,1
6050,6050,2015-07-05,129,10,6,48,,17,16.0,120.1609957708574,0,0,1,5,,False,1,1
6051,6051,2015-07-05,577,10,6,48,,5,18.0,101.0476190476191,0,0,0,3,,True,0,1
6052,6052,2015-07-05,640,10,6,48,,1,5.0,83.33333333333334,0,0,0,1,,True,0,1
6053,6053,2015-07-05,704,10,6,48,,0,0.0,0.0,0,0,0,1,,False,0,1
6054,6054,2015-06-23,674,1,4,20,,1,8.0,80.0,0,0,0,23,,True,0,1
6055,6055,2015-06-23,449,1,4,20,,32,40.84615384615385,110.8109599034613,1,7,3,27,,False,7,1
6056,6056,2015-06-23,598,1,4,20,,7,45.75,104.4209116007146,0,1,0,68,,False,1,1
6057,6057,2015-06-23,451,1,4,20,,14,19.4,110.2100400380042,0,1,0,1,,False,1,1
6058,6058,2015-06-23,329,1,4,20,,48,31.0,114.9572496013751,0,6,1,4,,False,10,1
6059,6059,2015-06-23,705,1,4,20,,0,0.0,0.0,0,0,0,21,,False,0,1
6060,6060,2015-06-23,450,1,4,20,,5,12.25,103.9565217391304,0,0,1,24,,True,1,1
6061,6061,2015-06-23,706,1,4,20,,0,0.0,0.0,0,0,0,6,,False,0,1
6062,6062,2015-06-23,333,1,4,20,,2,10.0,48.68421052631579,0,0,0,7,,True,0,1
6063,6063,2015-06-23,235,4,1,20,,46,31.825,101.5482572438307,1,5,2,6,,False,12,0
6064,6064,2015-06-23,491,4,1,20,,18,31.38461538461538,121.6051314335628,0,1,1,57,,True,3,0
6065,6065,2015-06-23,24,4,1,20,,69,37.58928571428572,117.6209037383761,2,13,3,35,,False,12,0
6066,6066,2015-06-23,36,4,1,20,,56,23.68085106382979,104.1182339573622,0,5,4,17,,False,7,0
6067,6067,2015-06-23,557,4,1,20,,11,21.55555555555556,104.2691957165641,0,1,0,1,,False,0,0
6068,6068,2015-06-23,257,4,1,20,,10,33.14285714285715,130.4981509245377,0,1,1,5,,False,4,0
6069,6069,2015-06-23,707,4,1,20,,0,0.0,0.0,0,0,0,9,,False,0,0
6070,6070,2015-06-23,217,4,1,20,,32,12.31818181818182,82.96360072675861,0,0,3,3,,False,1,0
6071,6071,2015-06-23,224,4,1,20,,12,8.333333333333334,81.01364522417153,0,0,2,0,,False,0,0
6072,6072,2015-06-23,561,4,1,20,,3,7.0,61.90476190476191,0,0,1,0,,False,0,0
6073,6073,2014-12-05,605,4,2,28,,3,30.0,111.6032608695652,0,1,0,21,,False,1,0
6074,6074,2014-12-05,491,4,2,28,,19,35.76923076923077,123.3129694662203,0,2,1,32,,False,3,0
6075,6075,2014-12-05,428,4,2,28,,4,1.5,31.25,0,0,2,0,,False,0,0
6076,6076,2014-12-05,36,4,2,28,,57,23.54166666666667,104.5857953049388,0,5,4,7,,False,7,0
6077,6077,2014-12-05,526,4,2,28,,6,16.6,96.15319865319866,0,0,0,26,,False,0,0
6078,6078,2014-12-05,257,4,2,28,,11,29.625,129.998319022307,0,1,1,31,,False,4,0
6079,6079,2014-12-05,559,4,2,28,,8,11.16666666666667,115.9821428571428,0,0,1,7,,True,0,0
6080,6080,2014-12-05,177,4,2,28,,20,20.5,96.41254578754578,0,0,1,0,,False,1,0
6081,6081,2014-12-05,217,4,2,28,,33,11.91304347826087,81.35864312897804,0,0,3,4,,False,1,0
6082,6082,2014-12-05,34,4,2,28,,18,11.90909090909091,76.93069584736253,0,0,5,6,,True,2,0
6083,6083,2014-12-05,390,2,4,28,,3,84.0,97.3076923076923,0,1,0,1,,False,0,0
6084,6084,2014-12-05,312,2,4,28,,29,28.0,96.9449072786594,1,4,2,33,,False,5,0
6085,6085,2014-12-05,11,2,4,28,,58,24.90566037735849,101.3836000602802,0,7,5,9,,False,10,0
6086,6086,2014-12-05,592,2,4,28,,3,21.0,80.55555555555556,0,0,0,3,,False,1,0
6087,6087,2014-12-05,708,2,4,28,,0,0.0,0.0,0,0,0,19,,False,0,0
6088,6088,2014-12-05,336,2,4,28,,56,29.13636363636364,104.7005647730235,0,6,7,10,,False,11,0
6089,6089,2014-12-05,13,2,4,28,,69,19.57894736842105,133.0482543277436,0,4,6,28,,False,6,0
6090,6090,2014-12-05,608,2,4,28,,2,12.0,104.7619047619048,0,0,0,2,,False,0,0
6091,6091,2014-12-05,204,2,4,28,,15,10.53846153846154,111.3540903540903,0,0,2,11,,False,1,0
6092,6092,2014-12-05,205,2,4,28,,23,10.93333333333333,88.28220089089653,0,0,5,0,,False,2,0
6093,6093,2014-11-05,178,3,6,42,,42,34.25,111.8970886028955,0,5,4,24,,False,8,1
6094,6094,2014-11-05,431,3,6,42,,19,43.3125,124.7113290133885,1,5,0,14,,False,4,1
6095,6095,2014-11-05,59,3,6,42,,44,26.975,111.8559806733754,0,10,3,47,,False,7,1
6096,6096,2014-11-05,699,3,6,42,,1,14.0,175.0,0,0,0,2,,False,0,1
6097,6097,2014-11-05,709,3,6,42,,0,0.0,0.0,0,0,0,4,,False,0,1
6098,6098,2014-11-05,570,3,6,42,,6,12.25,126.6339869281046,0,0,0,41,,True,0,1
6099,6099,2014-11-05,572,3,6,42,,2,14.5,85.29411764705883,0,0,1,6,,False,0,1
6100,6100,2014-11-05,693,6,3,42,,3,34.33333333333334,109.7853535353535,0,0,0,0,,False,2,0
6101,6101,2014-11-05,694,6,3,42,,5,33.66666666666666,107.1428571428571,0,1,1,78,,False,1,0
6102,6102,2014-11-05,563,6,3,42,,18,28.2,105.6468160193987,0,0,1,46,,False,6,0
6103,6103,2014-11-05,420,6,3,42,,26,28.94444444444444,122.3684212894442,0,0,0,9,,True,6,0
6104,6104,2014-11-05,147,6,3,42,,52,37.0,109.7492326592179,0,7,6,6,,True,15,0
6105,6105,2014-11-24,656,20,19,75,,5,21.2,75.48349254231606,0,1,0,2,,False,0,0
6106,6106,2014-11-24,662,20,19,75,,2,2.0,33.33333333333333,0,0,1,5,,False,0,0
6107,6107,2014-11-24,657,20,19,75,,4,12.66666666666667,72.07070707070707,0,0,0,2,,False,0,0
6108,6108,2014-11-24,659,20,19,75,,5,30.25,76.59700976579379,0,0,0,0,,False,3,0
6109,6109,2014-11-24,658,20,19,75,,5,22.4,157.3998054169413,0,0,0,5,,False,1,0
6110,6110,2014-11-24,697,20,19,75,,1,0.0,0.0,0,0,1,1,,False,0,0
6111,6111,2014-11-24,661,20,19,75,,5,2.0,34.19047619047619,0,0,1,1,,False,0,0
6112,6112,2014-11-24,682,20,19,75,,2,1.0,7.692307692307693,0,0,1,3,,False,0,0
6113,6113,2014-11-24,663,20,19,75,,1,0.0,0.0,0,0,1,5,,True,0,0
6114,6114,2014-11-24,683,20,19,75,,2,8.5,93.75,0,0,0,40,,False,0,0
6115,6115,2014-11-24,710,20,19,75,,0,0.0,0.0,0,0,0,2,,False,0,0
6116,6116,2014-11-24,643,19,20,75,,3,11.33333333333333,40.47619047619047,0,0,2,8,,False,1,0
6117,6117,2014-11-24,645,19,20,75,,3,16.66666666666667,64.91228070175438,0,0,1,4,,False,1,0
6118,6118,2014-11-24,644,19,20,75,,3,14.66666666666667,91.0966810966811,0,0,0,0,,False,1,0
6119,6119,2014-11-24,647,19,20,75,,3,8.666666666666666,90.55555555555556,0,0,0,0,,False,0,0
6120,6120,2014-11-24,711,19,20,75,,0,0.0,0.0,0,0,0,0,,True,0,0
6121,6121,2014-11-24,652,19,20,75,,2,1.0,50.0,0,0,1,21,,False,0,0
6122,6122,2014-11-24,712,19,20,75,,0,0.0,0.0,0,0,0,21,,True,0,0
6123,6123,2014-11-24,651,19,20,75,,3,0.0,120.3703703703704,0,0,0,2,,False,0,0
6124,6124,2014-11-24,650,19,20,75,,3,3.666666666666667,61.11111111111111,0,0,2,9,,False,0,0
6125,6125,2014-11-24,665,19,20,75,,2,7.0,72.72727272727272,0,0,0,1,,True,0,0
6126,6126,2014-10-05,312,2,3,28,,30,28.17857142857143,96.76896592492628,1,4,2,10,,False,6,0
6127,6127,2014-10-05,513,2,3,28,,4,16.75,87.1702435495539,0,0,0,3,,False,0,0
6128,6128,2014-10-05,586,2,3,28,,5,15.2,81.22222222222221,0,0,1,0,,False,1,0
6129,6129,2014-10-05,597,2,3,28,,10,18.125,119.743649549684,0,0,0,0,,False,1,0
6130,6130,2014-10-05,708,2,3,28,,1,19.0,90.47619047619048,0,0,0,25,,False,0,0
6131,6131,2014-10-05,336,2,3,28,,57,28.71111111111111,104.1168455915419,0,6,7,1,,False,11,0
6132,6132,2014-10-05,13,2,3,28,,70,19.72413793103448,134.783928616568,0,4,6,2,,False,6,0
6133,6133,2014-10-05,608,2,3,28,,3,7.0,86.5079365079365,0,0,0,5,,False,0,0
6134,6134,2014-10-05,427,2,3,28,,3,27.0,127.1062271062271,0,0,0,16,,False,1,0
6135,6135,2014-10-05,549,2,3,28,,1,0.0,41.66666666666667,0,0,0,13,,True,0,0
6136,6136,2014-10-05,604,2,3,28,,1,0.0,50.0,0,0,0,1,,True,0,0
6137,6137,2014-10-05,237,3,2,28,,51,28.97916666666667,114.3635930377623,0,10,5,53,,True,9,0
6138,6138,2014-10-05,431,3,2,28,,20,41.58823529411764,124.8393989263555,1,5,0,5,,False,4,0
6139,6139,2014-10-05,541,3,2,28,,18,20.375,135.836963961964,0,1,0,17,,False,1,0
6140,6140,2014-10-05,384,3,2,28,,15,16.5,101.5592713150258,0,0,1,3,,False,1,0
6141,6141,2014-10-05,713,3,2,28,,0,0.0,0.0,0,0,0,6,,False,0,0
6142,6142,2014-10-05,570,3,2,28,,7,22.5,126.2923351158645,0,0,0,7,,True,1,0
6143,6143,2014-11-07,563,6,3,12,,19,29.3125,106.139088860483,0,0,1,0,,False,7,0
6144,6144,2014-11-07,694,6,3,12,,6,44.75,114.2857142857143,0,2,1,12,,False,1,0
6145,6145,2014-11-07,693,6,3,12,,4,25.75,82.33901515151514,0,0,1,18,,False,2,0
6146,6146,2014-11-07,147,6,3,12,,53,37.16216216216216,108.6218886467798,0,7,6,49,,False,15,0
6147,6147,2014-11-07,522,6,3,12,,11,23.5,112.9891320800412,0,0,1,5,,False,1,0
6148,6148,2014-11-07,420,6,3,12,,27,29.44444444444444,120.8665605682863,0,0,0,11,,False,6,0
6149,6149,2014-11-07,382,6,3,12,,3,0.0,83.33333333333333,0,0,0,1,,False,0,0
6150,6150,2014-11-07,441,6,3,12,,7,34.0,120.6236340690122,0,0,0,2,,True,0,0
6151,6151,2014-11-07,596,6,3,12,,2,2.0,100.0,0,0,0,2,,True,0,0
6152,6152,2014-11-07,699,3,6,12,,2,8.0,104.1666666666667,0,0,0,23,,False,0,1
6153,6153,2014-11-07,431,3,6,12,,21,39.55555555555556,121.5401682896507,1,5,0,44,,True,4,1
6154,6154,2014-11-07,59,3,6,12,,45,27.46341463414634,112.0483548920297,0,10,3,30,,False,8,1
6155,6155,2014-11-07,541,3,6,12,,19,20.17647058823529,137.6350184902816,0,1,0,0,,False,1,1
6156,6156,2014-11-07,178,3,6,12,,43,33.89655172413793,111.9526380373797,0,5,4,1,,True,8,1
6157,6157,2015-07-17,643,19,13,76,,4,10.5,40.35714285714285,0,0,2,6,,False,1,0
6158,6158,2015-07-17,714,19,13,76,,0,0.0,0.0,0,0,0,22,,False,0,0
6159,6159,2015-07-17,648,19,13,76,,3,7.0,94.04761904761904,0,0,1,25,,False,0,0
6160,6160,2015-07-17,646,19,13,76,,3,18.66666666666667,88.7085137085137,0,0,0,30,,False,1,0
6161,6161,2015-07-17,647,19,13,76,,4,6.5,67.91666666666667,0,0,1,7,,False,0,0
6162,6162,2015-07-17,644,19,13,76,,4,11.0,68.32251082251082,0,0,1,9,,False,1,0
6163,6163,2015-07-17,652,19,13,76,,3,11.0,55.20833333333334,0,0,1,3,,False,0,0
6164,6164,2015-07-17,650,19,13,76,,4,5.0,63.14102564102564,0,0,2,18,,False,0,0
6165,6165,2015-07-17,690,13,19,76,,1,0.0,119.2307692307692,0,0,0,9,,False,1,1
6166,6166,2015-07-17,348,13,19,76,,21,29.52941176470588,91.97765741883389,0,5,4,34,,False,1,1
6167,6167,2015-07-17,242,13,19,76,,30,20.36,87.90032320340737,0,1,4,28,,False,7,1
6168,6168,2015-07-17,248,13,19,76,,28,19.76190476190476,95.52195716237412,0,0,5,5,,True,7,1
6169,6169,2015-07-17,243,13,19,76,,23,20.47368421052632,77.64668484955368,0,0,3,16,,False,4,1
6170,6170,2015-07-17,688,13,19,76,,1,11.0,91.66666666666666,0,0,0,7,,False,0,1
6171,6171,2015-07-17,654,13,19,76,,3,8.0,112.5,0,0,0,0,,False,0,1
6172,6172,2015-07-17,314,13,19,76,,16,17.5,95.20141317016316,0,0,0,18,,True,1,1
6173,6173,2015-07-17,416,13,19,76,,3,12.0,88.8888888888889,0,0,1,0,,False,0,1
6174,6174,2015-07-15,244,13,21,19,,15,17.5,96.58681575503871,0,0,0,9,,False,2,1
6175,6175,2015-07-15,348,13,21,19,,22,29.77777777777778,93.74091075294284,0,5,4,1,,False,2,1
6176,6176,2015-07-15,242,13,21,19,,31,20.65384615384615,87.26781867835646,0,1,4,57,,True,7,1
6177,6177,2015-07-15,248,13,21,19,,29,20.0,93.9522345016026,0,0,5,4,,False,7,1
6178,6178,2015-07-15,690,13,21,19,,2,40.0,104.6153846153846,0,0,0,6,,False,1,1
6179,6179,2015-07-15,243,13,21,19,,24,20.25,78.3329749416066,0,0,3,10,,False,4,1
6180,6180,2015-07-15,654,13,21,19,,4,5.333333333333333,84.375,0,0,1,6,,True,0,1
6181,6181,2015-07-15,314,13,21,19,,17,19.3,101.3660359248594,0,0,0,5,,False,1,1
6182,6182,2015-07-15,416,13,21,19,,4,6.0,66.66666666666667,0,0,2,8,,False,0,1
6183,6183,2015-07-15,691,13,21,19,,1,0.0,152.9411764705882,0,0,0,2,,False,0,1
6184,6184,2015-07-15,247,13,21,19,,17,21.1,102.3938337876957,0,1,1,13,,True,0,1
6185,6185,2015-07-15,715,21,13,19,,0,0.0,0.0,0,0,0,6,,False,0,0
6186,6186,2015-07-15,716,21,13,19,,0,0.0,0.0,0,0,0,7,,False,0,0
6187,6187,2015-07-15,717,21,13,19,,0,0.0,0.0,0,0,0,32,,False,0,0
6188,6188,2015-07-15,718,21,13,19,,0,0.0,0.0,0,0,0,19,,False,0,0
6189,6189,2015-07-15,719,21,13,19,,0,0.0,0.0,0,0,0,7,,False,0,0
6190,6190,2015-07-15,720,21,13,19,,0,0.0,0.0,0,0,0,6,,False,0,0
6191,6191,2015-07-15,721,21,13,19,,0,0.0,0.0,0,0,0,5,,False,0,0
6192,6192,2015-07-15,722,21,13,19,,0,0.0,0.0,0,0,0,2,,False,0,0
6193,6193,2015-07-15,723,21,13,19,,0,0.0,0.0,0,0,0,28,,True,0,0
6194,6194,2015-07-15,724,21,13,19,,0,0.0,0.0,0,0,0,2,,True,0,0
6195,6195,2015-07-07,563,6,10,48,,20,27.58823529411765,100.8321344174588,0,0,2,44,,False,7,0
6196,6196,2015-07-07,88,6,10,48,,54,22.42222222222222,104.9440657881123,0,5,4,40,,False,6,0
6197,6197,2015-07-07,147,6,10,48,,54,37.47368421052632,108.3896024009607,0,7,6,6,,False,16,0
6198,6198,2015-07-07,420,6,10,48,,28,28.47368421052632,119.1689453098951,0,0,0,30,,True,6,0
6199,6199,2015-07-07,538,6,10,48,,23,43.83333333333334,122.7075914802499,1,6,0,16,,False,3,0
6200,6200,2015-07-07,694,6,10,48,,7,38.2,119.3877551020408,0,2,1,19,,True,1,0
6201,6201,2015-07-07,123,10,6,48,,35,22.62068965517241,92.10556200663582,0,3,2,13,,False,5,1
6202,6202,2015-07-07,702,10,6,48,,1,7.0,100.0,0,0,0,37,,False,0,1
6203,6203,2015-07-07,144,10,6,48,,33,25.46666666666667,103.9082854501672,0,5,4,8,,False,5,1
6204,6204,2015-07-07,143,10,6,48,,30,23.61904761904762,102.0516054629327,0,1,1,19,,False,4,1
6205,6205,2015-07-07,639,10,6,48,,6,26.25,76.7153192153192,0,1,0,1,,False,0,1
6206,6206,2015-07-07,725,10,6,48,,0,0.0,0.0,0,0,0,21,,False,0,1
6207,6207,2015-07-07,475,10,6,48,,16,23.83333333333333,106.3605400662289,0,1,0,0,,False,1,1
6208,6208,2015-07-07,703,10,6,48,,1,22.0,81.48148148148148,0,0,0,10,,False,0,1
6209,6209,2015-07-07,129,10,6,48,,18,15.08333333333333,120.4298293391431,0,0,1,17,,False,1,1
6210,6210,2015-07-07,640,10,6,48,,2,6.0,66.66666666666667,0,0,0,5,,True,0,1
6211,6211,2015-07-07,704,10,6,48,,1,1.0,16.66666666666666,0,0,0,0,,False,0,1
6212,6212,2015-07-09,354,16,14,77,,22,28.80952380952381,104.4355495892962,0,5,1,2,,False,4,0
6213,6213,2015-07-09,352,16,14,77,,21,11.8,81.86816875930965,0,0,3,29,,False,1,0
6214,6214,2015-07-09,409,16,14,77,,10,20.9,76.88919630096102,0,0,0,2,,False,4,0
6215,6215,2015-07-09,358,16,14,77,,20,20.92307692307692,100.5805957055957,0,1,0,44,,False,2,0
6216,6216,2015-07-09,353,16,14,77,,20,13.5,93.96569345686991,0,0,2,33,,False,3,0
6217,6217,2015-07-09,544,16,14,77,,6,20.8,112.9067197170645,0,0,0,33,,False,2,0
6218,6218,2015-07-09,357,16,14,77,,9,16.625,88.4545159194282,0,1,1,13,,True,1,0
6219,6219,2015-07-09,359,16,14,77,,14,11.8,90.8106648456484,0,0,1,0,,False,0,0
6220,6220,2015-07-09,495,14,16,77,,16,29.42857142857143,93.25664696273982,0,4,4,13,,False,2,0
6221,6221,2015-07-09,496,14,16,77,,17,34.0,101.9004584613569,0,4,1,18,,False,2,0
6222,6222,2015-07-09,616,14,16,77,,12,20.5,80.65206660951343,0,1,2,36,,False,1,0
6223,6223,2015-07-09,498,14,16,77,,20,25.4,101.4800475158735,0,2,3,18,,False,2,0
6224,6224,2015-07-09,292,14,16,77,,22,16.10526315789474,104.3950872359963,0,0,1,10,,False,4,0
6225,6225,2015-07-09,236,14,16,77,,6,19.0,75.27777777777777,0,0,1,1,,False,1,0
